label,sentence1
0,"Quem é autuado ainda tem direito de se defender em duas instâncias. Depois desse período, a multa pode ser cobrada, executada e o nome da pessoa entra na lista suja do trabalho escravo por dois anos. Essa lista é um cadastro de empregadores flagrados com mão de obra escrava, e existe para que as pessoas saibam quem já utilizou esse tipo de trabalho."
0,"A chegada de Temer à Presidência resultou em várias alterações na questão da terra, mas em detrimento dos pequenos agricultores, enquanto cresceram as concessões de benefícios em cascata aos grandes proprietários. Outra consequência dos novos tempos está na mudança observada no cenário do trabalho escravo ou em situação análoga à escravidão. E de novo o Pará manteve-se no topo da relação, mostrando que também nesse tipo de violência nada mudou."
0,"O relatório teve repercussão internacional, com matérias publicadas no jornal britânico The Guardian, na agência de notícias estadunidense Bloomberg e na Reuters Foundation. As histórias levantadas no relatório destacam como, após mais de 10 anos de políticas corporativas sendo anunciadas para enfrentar o trabalho escravo em fazendas de gado, a situação de muitos trabalhadores não mudou. Historicamente, a maior parte dos casos de trabalho escravo acontece na região rural, e a pecuária é o setor onde o problema é bem evidente e documentado."
1,"O que é uma máquina virtual? Uma máquina virtual é um programa que age como um computador completo, com todas as instâncias de um sistema operacional funcional. Em resumo, é um computador funcionando dentro de outro."
1,"Dependendo das capacidades do computador, podem ser instaladas várias máquinas virtuais de uma vez e usa-las em paralelo; apenas a quantidade de espaço em disco, memória RAM disponível e a capacidade de seu processador atuarão como limitadores. Para que serve uma máquina virtual? Do ponto de vista do usuário, a máquina virtual é uma excelente forma de executar um sistema operacional novo antes de instalar definitivamente no computador, antecipando erros ou problemas graves."
1,"Para que serve uma máquina virtual? Do ponto de vista do usuário, a máquina virtual é uma excelente forma de executar um sistema operacional novo antes de instalar definitivamente no computador, antecipando erros ou problemas graves. Desenvolvedores também preferem testar versões de softwares em máquinas virtuais, por motivos semelhantes."
1,"Dependendo da configuração, servidores com virtualização diminuem riscos como perda de dados ou indisponibilidade do sistema, otimizando uso do hardware. Dependendo da forma de uso, uma máquina virtual pode apresentar limitações. A primeira delas diz respeito ao hardware onde o hipervisor ou camada de virtualização será instalado: caso o computador tenha um processador antigo ou pouca RAM, a máquina virtual ficará lenta e dependendo do uso, pode não atender às expectativas."
1,"A partir daí, várias ações são tomadas no processo de obtenção dos arquivos — recursos do sistema operacional são interrompidos, backups ocultos e pontos de restauração são deletados e, por fim, os discos locais são listados, assim como os drives da rede, para que a criptografia seja aplicada aos arquivos. De acordo com especialistas, o fato de todos esses processos acontecerem em uma máquina virtual faz com que soluções de segurança não as detectem, uma vez que as ações acontecem em outro ambiente. Entretanto, os mesmos arquivos são acessados por ambos, o que permite a ação do ransomware e o sequestro dos dados, mesmo em um sistema extremamente simples, já que a VM criada tem configurações modestas, mas suficientes para realizar a ação."
1,"Entretanto, os mesmos arquivos são acessados por ambos, o que permite a ação do ransomware e o sequestro dos dados, mesmo em um sistema extremamente simples, já que a VM criada tem configurações modestas, mas suficientes para realizar a ação. O ataque usando o Ragnar Locker embutido em uma máquina virtual é novo, mas o malware, em si, vem circulando desde dezembro do ano passado. Os golpes parecem ser direcionados, com valores que mudam de acordo com a categoria da empresa infectada, mas não se sabe ao certo quantas foram comprometidas até agora e o total eventualmente recebido pelos criminosos responsáveis pela campanha."
1,"Um projeto do tipo pode facilitar os trabalhos de desenvolvimento e testes de aplicativos para os mais diversos fins, por exemplo. Se as exigências para a máquina virtual não forem numerosas, esses trabalhos poderão ser executados mais facilmente. Frequentemente, os desenvolvedores recorrem às versões GSI do Android para tarefas de teste e desenvolvimento."
1,"Uma máquina virtual é um sistema operacional funcionando dentro de outro, através de um software ou hardware de virtualização, como se estivesse em um computador real. Na prática, uma máquina virtual é como se fosse uma cópia isolada de um sistema, que fica protegida pelo virtualizador. Com isso, não é preciso reiniciar o computador para trocar de plataforma."
1,"Softwares para criar máquinas virtuais no Windows Para quem usa o Windows 8, não é preciso procurar por um software de máquina virtual, já que o próprio sistema traz o suporte para essa funcionalidade. Chamado de Hyper-V, esse recurso anteriormente era exclusivo da versão Server do sistema operacional."
1,"Criação de uma máquina virtual com VMware Workstation Player  Como podem observar, a máquina virtual já se encontra pronta para iniciar. Num próximo artigo vamos mostrar como instalar o Proxmox através do VMware Workstation Player."
1,"Depois de reiniciar, você já terá o ícone do Gerenciador do Hyper-V na tela inicial do Windows 8 e poderá começar a criar suas máquinas virtuais. Para isso, com o Gerenciador do Hyper-V aberto, selecione seu computador no painel do lado esquerdo e no painel do lado direito clique em ""Novo"" e em seguida selecione ""Máquina Virtual"". A própria Microsoft também fornece o Virtual PC, outra solução de virtualização para Windows."
0,"Mesmo com trajetórias diferentes, Yasmin, Isaac e Fátima mostram fascínio e gratidão por aquilo que alcançaram e alcançam com suas vozes.  A voz começa na laringe, após a vibração das pregas vocais (popularmente chamadas de cordas vocais) sob a pressão do ar dos pulmões. Livia Lima, que integra a Sociedade Brasileira de Fonoaudiologia, explica que as pregas vocais são músculos e que, portanto, precisam ser exercitadas para ter maior flexibilidade"
0,"Em 2020, o Hospital sediado em Belém registrou 37 novos casos. O câncer de laringe é um dos alvos dos especialistas quando o assunto é cuidado com as cordas vocais. Neste ano, no Dia Mundial da Voz – 16 de Abril, instituído em 2003 pela Sociedade Brasileira de Fonoaudiologia e pelo Sistema de Conselhos de Fonoaudiologia, o tema central é “Sua Voz Diz Muito Sobre Você”."
0,"Exatamente por isso que, quando estamos resfriados ou com o nariz congestionado, a voz fica anasalada. Mas como saber se há um problema nas cordas vocais? Como ela é gerada pela vibração das cordas vocais, qualquer problema nelas vai gerar sintomas muito frequentes como:"
0,"Se você tiver alguma dúvida sobre sua qualidade vocal. Apesar de, algumas vezes, a voz rouca ser considerada “normal”, ela sugere um problema nas cordas vocais. Quando estamos sem voz e continuamos a falar a tendência é que ocorra uma piora da qualidade da voz."
0,"Ou seja, ficamos cada vez mais roucos. E isso também significa mais inflamação ou lesão nas cordas vocais. Em certas situações, essa inflamação provoca uma cicatriz, ou seja, uma rouquidão mais permanente."
0,"No entanto, o restante da população negligencia ou desconhece a dimensão dos efeitos negativos que os excessos com a voz podem causar para a qualidade de vida. “Cometer abusos com a saúde vocal e não se atentar ao fato de que a sua garganta precisa de cuidados podem resultar em problemas graves, como edema, nódulos nas cordas vocais e até câncer de laringe”, alerta a Dra. Cristiane Romano, fonoaudióloga, mestre e doutora em Ciências e Expressividade pela USP. Se você não sabe muito bem o que fazer como prevenção, confira 4 dicas da fonoaudióloga."
0,"Entre avistamentos de sombras, passos desencarnados, sons esquisitos, sensação de estar sendo observado, destruição sistemática de figurinos e equipamentos técnicos, um dos incidentes considerado mais infame foi o de uma atriz que, supostamente, teria sido temporariamente possuída. Ela teria interrompido as gravações e ordenado que todos fossem embora com uma voz extremamente grave, como se suas cordas vocais tivessem engrossado. Esse tipo de comportamento também teria acometido uma atriz mirim de 10 anos, que teria começado a agir de maneira estranha, dando cabeçadas na parede, rodando em círculo sem parar e se debatendo."
0,"Segundo a medica, dos pacientes que ja chegam intubados, ha os que ja tiveram acidentes graves na intubaçao que foi feita fora do hospital. Esse procedimento errado pode intubar o estomago e piorar a situaçao de oxigenaçao do cerebro e pulmao, dilacerar as cordas vocais e lacerar a traqueia. A formaçao de um medico intensivista leva oito anos."
0,"Para não correr o risco de perder a voz, cantor terá que fazer tratamento e repouso vocal O vencedor do ""The Voice Brasil Kids"" deste ano, Kaue Penna, descobriu recentemente um cisto nas cordas vocais e fara um acompanhamento com fonoaudiologas. Nesta semana, ele participou do programa da Fatima Bernardes e tinha anunciado que teria que passar por cirurgia para a remoçao do caroço, porem, depois de conversar com seus medicos, essa opçao foi descartada."
0,"A atriz tambem tratou o problema com exercicios de fonoaudiologia. Sintomas de cisto nas cordas vocais Os cistos sao pequenos nodulos, que quando localizados nas cordas vocais, podem alterar a voz, causando rouquidao ou deixando a vibraçao mais grave."
0,"Tambem e comum que a pessoa sinta vontade frequente de limpar a garganta ou tossir. O diagnostico pode ser feito atraves da microlaringoscopia, um exame que visa a avaliaçao completa das cordas vocais, sob anestesia geral. Ele possibilita a visao microscopica e a palpaçao das pregas vocais, sendo capaz de identificar alteraçoes mais complexas."
0,"Muitos dizem que têm medo, mas nosso trabalho é unir todos os esforços para garantir sucesso, que é a permanência da vida”. Ele também alerta sobre a consequência de possíveis sequelas geradas por conta do tempo de internação do paciente, como o aumento da chance de pneumonia associada à ventilação mecânica e lesão nas cordas vocais. No entanto, esse fator ocorre em pequenos casos."
0,"Porém, o vocalista do Capital Inicial se abriu sobre a doença e revelou que o COVID-19 provocou uma sequela desagradável para ele, que são edemas nas cordas vocais. O edema é a acumulação excessiva de muco nas cordas vocais, que pode causar dificuldade de respiração e prejudicar a qualidade da voz. Já Dinho disse que faz acompanhamento com uma fonoaudióloga para tratar de uma rouquidão remanescente."
0,"Essas características são mais frequentemente encontradas em homens, enquanto em mulheres há maior ocorrência de edema. As cordas vocais ficam com aspecto de inchadas. Essas modificações do organismo podem resultar em alterações de qualidade vocal e, consequentemente, na comunicação do idoso"", complementa Ferreira."
0,"A técnica consiste, basicamente, em exercícios de reforço das estruturas e da musculatura laríngea, como os de emissão de tons agudos ou graves e de sustentação do tom vocal. Em casos extremos, em que se nota a presença de atrofiamento das cordas vocais, são indicadas intervenções cirúrgicas na laringe, com a inclusão de substâncias como ácido hialurônico ou hidroxiapatita. Solte a voz e cante, mas não grite"
0,"É como se eu estivesse sempre gripada'; recuperados da Covid-19 relatam fadiga muscular e cansaço respiratório Estudo italiano apontou que pacientes desenvolveram dificuldade para engolir, enfraquecimento das cordas vocais e fadiga muscular, entre outros sintomas. Doenças neurológicas são associadas ao coronavírus desde o início da pandemia."
0,"A infecção pelo novo coronavírus (Sars-CoV-2) pode causar mudanças sutis na voz, segundo um novo estudo publicado pelo MIT (Instituto de Tecnologia de Massachusetts). De acordo com os pesquisadores, o vírus pode causar mudanças no movimento dos músculos das cordas vocais, indicando uma possível inflamação. Os pesquisadores analisaram dados de áudio de pacientes assintomáticos do novo coronavírus em um computador do laboratório do MIT, uma vez que as mudanças na voz são sutis o suficiente para não serem percebidas pelo ouvido humano."
0,"Os pólipos podem acontecer quando uma pessoa vai a um show ou a uma partida de futebol e grita muito. O uso exagerado das cordas vocais pode levar a um edema, mas, caso não melhore em 30 dias, é preciso consultar um médico, pois pode haver um pólipo. Segundo Nakandakari, as pessoas que mais devem se preocupar com edema são os profissionais da voz, ou seja, que tem a voz como instrumento de trabalho."
0,"Segundo o médico, o edema em si não traz outras complicações. A causa do edema pode ser a causa de outros problemas nas cordas vocais. Se a causa for o cigarro, a voz fica cada vez pior."
0,"Por causa da hemorragia, Shakira foi aconselhada a suspender qualquer atuação para se recuperar adequadamente e evitar danos adicionais, segundo um comunicado divulgado pela Live Nation, empresa responsável pelas apresentações. Em seu texto, a artista contou que o problema nas cordas vocais começou em outubro, na reta final dos ensaios para a turnê. Exames de rotina feitos em julho não haviam detectado nenhuma irregularidade."
1,"A palestra, que fez parte da disciplina de Aquicultura, ministrada pelo professor Amito José Teixeira, abordou os diferenciais da produção de tilápias, uma espécie de fácil reprodução e obtenção de alevinos com possibilidade de manipulação hormonal e também porque a espécie aproveita alimentos naturais dos viveiros. Conforme Edirlene, que é mestre em Produção e Nutrição Animal, a tilápia apresenta conversão alimentar entre 1 a 1,5; bom crescimento em cultivo intensivo; grande rusticidade, suportando bem o manuseio intenso e os baixos níveis de oxigênio dissolvido na água e, sobretudo, apresenta grande resistência às doenças; além de carne branca, de textura firme, sem espinhos, de sabor pouco acentuado e de ótima aceitação. Para produzir tilápia é necessário ter qualidade de água, boa genética, nutrição e manejo, disse ela."
1,"Como opção mais tradicional, o prato preferido é o peixe, servido das mais variadas maneiras e receitas. Para garantir o animal de carne branca no feriado, as prefeituras da região organizam as feiras do peixe, na qual os piscicultores da região oferecem as mais variadas opções de espécies do animal de carne branca. Entretanto, em função das medidas de distanciamento social, necessárias para conter o avanço da pandemia da Covid-19, o evento será realizado oficialmente somente em um dos dez municípios de cobertura do Grupo Repercussão."
1,"DOURADO: considerado o peixe mais saboroso dos rios brasileiros, pode ser preparado assado, recheado com farofa ou em postas.  LINGUADO: carne branca e magra, tradicionalmente preparado em filés.  SARDINHA: carne escura e com espinhos, vai bem assado, grelhado ou frito, com muito tempero."
1,"E grao de bico, alho-poro e outros vegetais que simbolizam fertilidade. O Guefilte fish - bolinhos de peixe (carpa, arenque ou qualquer outro peixe de carne branca), prato usado em todas as ocasioes especiais. Esses peixes, por nadarem so para frente, sao simbolo de fe no futuro, de multiplicaçao, de fartura."
1,"Com uma sacola de verduras nas mãos, o servidor público João Carlos Petuco, brincou com a situação, dizendo que por não comer carne, o aumento não o afetou de maneira tão significativa. “Pra falar bem a verdade a última vez que comprei carne foi há duas semanas e ainda por conta da minha esposa, que gosta de um quibe, um bife, eu ainda como um pouco mais de carne branca como peixe e frango, mas nada que faça falta também”, comentou. Para aqueles que costumam comprar carne, já sabem, peixes são para ocasiões especiais, como reuniões familiares, e agora a semana santa, quando o movimento das peixarias costumam aumentar de forma exponencial."
0,"A semana da Pascoa e sempre muito especial nos quatro cantos do mundo, principalmente para os cristaos, tendo como destaque as celebraçoes de Sexta- feira Santa e o tradicional Domingo de Pascoa. As datas comemorativas inspiram e influenciam muito na gastronomia devido as tradiçoes que foram criadas ao longo dos anos, como ovos de Pascoa e o rito de comer carne branca na sexta- feira, e em algumas religioes, de sexta ate domingo. Algumas das tradiçoes do periodo relembram a Santa Ceia, momento registrado por grandes artistas como Leonardo Da Vinci, onde os principais alimentos servidos sao o pao e o vinho."
0,"Pensando nisso, separamos três receitas sem carne vermelha do chef Felipe Rameh. onfira os pratos sofisticados e fáceis: um vegano (falafel tradicional), outro ovolactovegetariano (fettuccine com manteiga, sálvia e parmesão), além de um com carne branca (namorado com vegetais). Todos capazes de impressionar."
0,"Durante esse período, fiéis católicos costumam jejuar em alguns dias ou ainda cortar a carne vermelha das refeições. Mas, para que não falte a essencial proteína, uma saída pode ser substituir a carne vermelha por carne branca (peixe) e/ou frutos do mar. Restaurantes de Brasília investem em cardápios com opções variadas para o comensal aproveitar."
0,"Ele reforça ainda que, por causa do aumento, os clientes já fazem opção por outros tipos de proteína. A procura por carne branca aumentou bastante. Creio que isso também tenha causado uma elevação considerável no preço das mesmas"", afirma."
0,"A pesquisa indica que em casos de colesterol alto é melhor evitar o consumo de todo tipo de carne, preferindo proteínas de ovos, leite e legumes Contrariando o senso comum, comer carne branca pode ter os mesmos efeitos no colesterol do que quando ingerimos carne vermelha. É o que diz um estudo recente publicado no American Journal of Clinical Nutrition."
0,"O consumo de carne vermelha está sob ataque nos últimos anos principalmente após diversas organizações, incluindo a OMS (Organização Mundial da Saúde), afirmarem que o excesso desse alimento traz danos à saúde e pode aumentar o risco de doenças cardiovasculares. Acreditava-se, até então, que a carne branca era uma opção mais saudável. O novo estudo, no entanto, indica que a restrição ao consumo de carne no geral, seja ela branca ou vermelha, é mais recomendável para auxiliar na redução dos níveis de colesterol."
0,"No período da Semana Santa, muitas pessoas deixam de ingerir a carne vermelha e dão lugar a carne de animais como peixes e aves na alimentação.  Desta forma, a nutricionista da Medquimheo Janine Rover destaca a importância e os benefícios da carne branca no organismo. Para a nutricionista, uma alimentação saudável ajuda a prevenir contra inúmeras doenças, e o consumo de peixes e aves é uma ótima alternativa."
0,"Uma pesquisa feita nos Estados Unidos mostra que comer muita carne vermelha aumenta o risco de doenças como diabetes e câncer, como explicou o cardiologista e nutrólogo Daniel Magnoni no Bem Estar desta segunda-feira (3). A nutricionista Isabela Pimentel falou sobre a importância de comer a carne branca, sem abandonar a vermelha. Os especialistas lembram que a carne vermelha não causa mal, desde que consumida na quantidade certa, com baixa frequência e com acompanhamentos saudáveis."
0,"O ideal é intercalar a carne vermelha com outras carnes, como a de soja, por exemplo, durante a semana. A carne branca também é opção. Ela tem menos gordura e é menos calórica."
0,"Criado nos Estados Unidos , em 1985, o Dia Mundial sem Carne , celebrado no dia 20 de março, vem ganhando cada vez mais adeptos. É que deixar de consumir carne branca ou vermelha não faz bem apenas para os animais, mas também para o ser humano. Um estudo da Oxford School mostrou que, se o mundo inteiro adotasse uma dieta baseada em plantas, oito milhões de mortes seriam reduzidas até 2050."
0,"Embora as exportaçoes de carne bovina em janeiro de 2021 nao tenham tido o mesmo dinamismo de 2020, chegaram a 1.266 toneladas, num total de US $ 5,3 milhoes, tendo China e Canada como principais destinos. As restriçoes nos portos de entrada da China trouxeram problemas logisticos aos exportadores chilenos, nao so de carne bovina, mas tambem de carne branca, o que resultou em uma reduçao de 48% no fluxo comercial de carne bovina com aquele pais. Em relaçao as importaçoes, chegaram a 15.469 toneladas, 8,5% inferior a janeiro de 2019."
0,"A empreendedora Bianca Ferreira está há sete meses sem ingerir carne vermelha. “Durante a semana o meu consumo fica mais com os vegetais; a carne branca mais durante os finais de semanas. Hoje troco a proteína animal por diversos tipos de vegetais: abobrinha, cenoura, berinjela, batatas, e aumentei meu consumo de legumes”, conta Bianca. Ela pretende aderir ao ovolactovegetarianismo (que inclui a ingestão de ovo e leite, além dos vegetais). "
0,"A auxiliar administrativo Almira, de 52 anos, e outra que tem cortado a carne vermelha das refeiçoes. Eu estou comprando mais a carne branca. O frango, o peixe -- o mais barato porque o peixe tambem subiu bastante."
0,"Como é uma bebida marcante, fique atenta à dose para não deixar a bebida tomar conta! Adicione 300 ml para cada kilo de carne. A cachaça do tipo branca ressalta o sabor próprio da carne, dando frescor aos filés – é perfeita pra carne branca! Já se a intenção é dar ao bife aquele sabor de molho madeira, opte pela cachaça amarelinha. Alguns pedaços de carne vermelha harmonizam perfeitamente com a cachaça! Aposte em costela, maminha, picanha ou assado de tira. Você pode usá-la também em carne de porco, frango ou frutos do mar."
0,"A carne vermelha tem esse nome porque carrega hemoglobina, célula que dá cor ao sangue e transporta o ferro, por isso, a carne do boi tem mais ferro que a do frango. Em relação à gordura, tem carne branca que é mais gordurosa que a carne vermelha e vice-versa, isso não é uma regra, depende do corte. Uma característica interessante da carne é que para cada 1 grama de gordura saturada, ela tem 1 grama de gordura monoinsaturada (a mesma do azeite de oliva), ou seja, metade da gordura da carne pode trazer doenças e a outra metade, ajuda a neutralizar."
1,"A paixão pelo palco foi decisiva para a trajetória do professor Marcello D´Lucas na rede pública de ensino do DF. Fundador da companhia artística do Centro de Ensino Médio Elefante Branco, Marcello coleciona prêmios. A partir da disciplina de Arte, criamos o Festival de Teatro para possibilitar uma abordagem pedagógica lúdica e diversificada."
1,"Posteriormente, os estudantes criaram núcleos, como o Laboratório de Cinema e passaram a vivenciar uma rotina de montagens, ensaios e gravações”, conta o professor. Com as artes visuais na cabeça, o professor e a turma do Elefante Branco acabam de montar a websérie Memória & Saudade. Organizada em cinco capítulos, ela mostra o cotidiano dos estudantes durante a pandemia de covid-19 e as políticas de distanciamento social."
1,"Além disso, venceu a Mostra Curta de Casa com o filme É tarde? A Companhia Elefante Branco apresenta a arte para estudantes da escola pública e nos incentiva a crescer. Influenciada pelos professores, desejo fazer e ensinar teatro às próximas gerações."
1,"Entre os empreendimentos dedicados ao esporte isso é ainda mais raro. O feito a ser comemorado dessa vez é da Academia de Judô Elefante Branco, localizada no bairro Barroca, na região Oeste. A obra de toda uma vida do Mestre Antônio Oliveira Costa só se concretizou graças ao apoio incansável da sua esposa, Maria Salvador, ou, simplesmente, Cotinha, desde o tempo em que ainda moravam no Rio de Janeiro."
1,"Eles falam da realidade do aluno, que muitas vezes e de violencia, e dificil e cruel. Muitos sao da periferia de Brasilia, e o Elefante Branco acolhe todos"", completa Clara. A educadora lembra que a liberdade para a escolha das tematicas na composiçao dos textos tornou o projeto especial."
1,"O arquiteto explica que ""o desafio consistiu em realizar 3 obras em 1. A demoliçao do Elefante Branco foi realizada ao mesmo tempo em que se iniciavam as obras do Ministerio do Desenvolvimento Humano e Habitat e se concretizava o parque. O novo espaço publico promove o equilibrio social e passa a ser o ponto de encontro entre os vizinhos e o Estado."
1,"Assim, já a partir de hoje, este estabelecimento de diversão noturna pode voltar a encerrar às 04h00, horário que tinha antes da decisão do Governo. Ao que o CM apurou, apesar de ainda não ter expirado o prazo dado ao Governo português para contestar a providência cautelar, o juiz do tribunal administrativo e fiscal de Lisboa que analisou a providência cautelar decidiu por dar a permissão aos gestores do Elefante Branco para regressar ao horário anterior. Esta decisão não é aplicável a recursos apresentados por outros estabelecimentos de diversão noturna em tribunal."
1,"A área foi construída ainda nos primeiros anos de Brasília. O objetivo era atender escolas da região para aulas de educação física, principalmente o Centro de Ensino Médio Elefante Branco (Cemeb), e no preparo de jovens atletas para a disputa de torneios escolares. Nomes de destaque do esporte nacional como Joaquim Cruz, no Atletismo, e Leila Barros, no Vôlei, treinaram nas instalações do Cief."
1,"O espaço também poderá ser utilizado por entidades esportivas para treinamento de seleções, realização de competições e outras ações. A Secretaria de Educação do DF manterá os alunos do Centro Ensino Médio Elefante Branco, do Centro de Ensino Fundamental 1 Planalto e dos Centros de Ensino Fundamental 2 e 3 de Brasília como usuários do Cief para suas aulas de educação física e práticas esportivas. A ideia é que a vida esportiva pulse em todos os espaços disponíveis no Cief."
0,"A imponente construção de arquitetura normanda, da década de 1930, fica localizada na Ilha de Brocoió, um espaço de cerca de 200 mil m², na Baía de Guanabara, no Rio de Janeiro. Ao lado do Palácio Guanabara, sede do governo, e do Palácio das Laranjeiras, residência oficial do governador, Brocoió é um verdadeiro elefante branco do estado do Rio de Janeiro. No governo de Sérgio Cabral (MDB), foi feita uma reforma que custou mais de R$ 1 milhão aos cofres públicos."
0,"Um mês de inaugurada e a Ceasa não está funcionando, como deveria ser. E fica aquela pergunta: como é que vai resolver esse problema?”, questionou Roosevelt Santana. “A gente não quer que uma obra tão importante, com aspecto tão relevante para o nosso município se transforme num elefante branco porque, infelizmente, nesses trinta dias de entregue não passou disso. Portanto, há uma preocupação porque além dessa questão de preço, que os comerciantes alegam que estão bem acima de suas condições, tem a questão da parte estrutural."
0,"O governador, certamente, não contava com a derrota do seu maior cabo eleitoral na região, o ex-prefeito Robério (PSD), cunhado de Agnelo. Mas como abortar o projeto agora e deixar um elefante branco do tamanho da Policlínica, em tempos de pandemia? A saúde pública regional precisa demais da Policlínica."
0,"Muitos moradores de Rondonopolis ja foram contemplados para moradia nesse residencial, mas ate o momento nada de conclusao e entrega. É triste ver mais esse elefante branco na cidade. A obra iniciou pelo governo federal em 2013 e a previsao era para ter sido finalizado em 2015."
0,"Nós continuamos com quatro hospitais novos fechados, como é o caso de Chapecó, que é inexplicável, no caso de Lages, é inexplicável, no caso de Itajaí, que é inexplicável. Ou fizeram um elefante branco que não precisavam ou não estão tendo a responsabilidade de equipá-los com pessoal e equipamentos para poder atender a população no momento tão crítico. Sobra dinheiro no caixa e do outro lado quatro hospitais fechados."
0,"Chapecó precisava de ampliação de hospital regional que tinha 30 anos sem ampliação. Quem conhece Lages sabe que não é elefante branco, que a região precisa de um hospital. Agora construíram esses hospitais, mobiliaram e os hospitais estão lá fechados."
0,"A pandemia em Brasília deve obrigar a volta do lockdown. E o melhor uso do elefante branco de R$ 1,8 bilhão tem de ser outro. Se transformar em um enorme hospital de campanha."
0,"A Cesar o que é de Cesar Maia, foi o ex-prefeito, pai de Daniela e agora vereador o responsável pela estrutura inaugurada em 2013, depois de um investimento de R$ 518 milhões no faraônico projeto do arquiteto francês Christian de Portzamparc. Por causa da pouca utilização, inclusive no mandato de Eduardo Paes (DEM) — e da imensidão do prédio “voando” no espaço da Barra da Tijuca — logo ganhou dos cariocas apelidos nada lisonjeiros, entre eles, o de “elefante branco”. Curiosamente, foi na gestão de Marcelo Crivella (Republicanos), que reconhecidamente não tem o melhor relacionamento do mundo com a classe artística, que a casa finalmente começou a cumprir o seu papel."
0,"A Estância Turística de São Roque, famosa pelas vinícolas, sua gastronomia, pontos turísticos, festas religiosas e outros vários atrativos, na administração do ex-prefeito Efaneu Nolasc o, adquiriu duas locomotivas maria fumaça e vagões de passageiros, com o objetivo de se implantar um roteiro turístico na região. Mas, passados cerca de dez anos, os trens não realizaram nenhuma viagem com turistas e encontram-se estacionados na estação da cidade ao relento, e a sensação é de que os trens se tornaram mais um elefante branco, mas estes, a vapor. A ideia principal era utilizar um trecho da ferrovia que interliga a estação ferroviária de São Roque à estação da vizinha Mairinque, e posteriormente estender à São João Novo e Canguera, mas foi ai que todo o entrave começou."
0,"Ao todo, cerca de dez mil passaram por lá naquele dia. Cinco anos depois da abertura (o início do funcionamento, em sistema de soft opening, foi em janeiro de 2013; e a inauguração para valer, em 16 de maio), a Cidade das Artes vai deixando para trás a fama de elefante branco e sendo ocupada por quem a financia: o contribuinte. Muitos já mal se lembram do tempo em que a portentosa arquitetura concebida pelo francês Christian de Portzamparc era símbolo de uma obra desnecessária, cara e que, julgava-se, seria inútil."
0,"Superamos dificuldades, como a rede eletrica inadequada e outros entraves. Nao poderiamos permitir que a obra se transformasse em um elefante branco. Em nome da populaçao do Rio Grande do Norte lutamos, negociamos e conseguimos"", destacou a governadora, professora Fatima Bezerra, ao avaliar a importancia da retomada dos serviços."
0,"E agora Dudu viajou, apenas por acaso, para os Estados Unidos e esteve com Trump às vésperas da tentativa de golpe de hoje com a invasão do Capitólio. Dudu é o pé-frio da extrema direita. Todos os golpes fracassados em que ele esteve por perto são apenas parte da conta pelo golpe contra Dilma em agosto de 2016."
0,"A seleção inglesa acabou perdendo na prorrogação para a Croácia e o resultado não poupou o artista de brincadeiras na web. Se o Mick Jagger não é o maior pé-frio da história eu não sei quem é"", afirmou um. Além de Mick Jagger estar torcendo para a Inglaterra, o zagueiro chamava-se Stones... não tinha como dar certo"", escreveu outro."
0,"Filho de Luciana Gimenez com o cantor britânico, Lucas, de 19 anos, não gostou de um comentário de Galvão Bueno durante a transmissão do jogo entre França e Bélgica. O narrador global, alvo de um meme envolvendo ele e Patricia Poeta, ironizou a fama de pé-frio. Para quem será que ele está torcendo?"
0,"A sister, que tinha a torcida do ilusionista Pyong Lee, levou 54% dos votos em um paredão disputado com o ator Babu Santana e a musa fitness Mari Gonzalez. Alguém por favor manda uma foto do Pyong misturado com o Mick Jagger, por favor"", pediu o ex-BBB, brincando com a fama de de pé-frio de Pyong e Jagger. Galera, vamos pedir pro Pyong torcer pela Ivy."
0,"“Nós ficamos extremamente felizes. Temos, sim, um bom histórico de entrega de premiação, mas a Mega-Sena é a primeira vez. Agora, acabou o histórico de pé-frio. É um marco para a gente.  Não foi nenhum de nós que ganhou, mas só o fato de ter sido a loja que vendeu o bilhete é uma grande vitória”, afirmou."
0,"A relação entre os dois era tão ruim que o craque chegou até mesmo a reivindicar a demissão do treinador para o presidente do clube, Massimo Moratti. Sem sucesso na ofensiva para vencer o argentino, o atacante trocou o time italiano pelo Real Madrid dos galácticos e continuou colecionando títulos. Do lado do desafeto, a vitória na queda de braço contra o brasileiro foi o último êxito de uma carreira marcada por derrotas dramáticas nos momentos decisivos, que valeram a Cúper o estigma de eterno e incorrigível ""pé-frio"". Fama que, aliás, foi renovada neste domingo com a derrota que sofreu na final da Copa Africana de Nações, comandando a seleção do Egito."
0,"O goleiro Alisson, do Liverpool, esteve, nesta terça-feira, no Maracanã para acompanhar o empate entre Fluminense e Unión La Calera (CHI), por 1 a 1. Irmão do camisa 27 do Tricolor, o também arqueiro Muriel, Alisson curtiu o dia de folga do time inglês no Brasil e levou uma cutucada dos torcedores: ""Pé-frio"", escreveu um deles. O goleiro do Liverpool esteve presente no CT do clube, em Jacarepaguá, antes da partida para manter a forma durante a folga do time inglês."
